dnb_global_duns,label_duns
068158369,068195064
073163309,073163309
079876306,079876306
555897164,103261806
490854263,938180051
193433604,932800394
143888712,143888712
968602644,968602644
542977621,542977621
001326495,109707966
117693100,117699321
002554459,001017545
963429691,963429691
004146619,172434904
117867050,042153967
057156663,362208055
809353816,068478155
065933103,078163680
161906193,080210863
072933393,026498077
230790719,054743190
942074175,942074175
739980787,050424395
080333866,078479074
527378269,421252976
116904960,879255677
001912864,032347283
001338912,078323436
480667059,093149750
037293792,804380939
054582416,054582416
002331536,123786857
001338086,556284792
105300446,016764313
603067463,603067463
547859129,079628468
081279407,079185250
050490903,080326472
926253399,081255631
185049848,185049848
021599365,056038268
071760284,071760284
079937015,079937015
068033117,611715181
604061267,145615170
074103508,035269310
041364522,041364522
061350179,061350179
650066939,871784822
044313443,044313443
968186411,074526560
069118289,084477291
830714197,116915860
161906193,005090506
073132623,073132623
065365041,038392346
192871002,079311509
554381876,058302696
926741893,926741893
041367053,878192996
001344381,828024401
071320501,071320501
161906193,026952140
157276999,361759454
038310199,038310199
080382743,116754333
412046679,501890719
147882294,147882294
828237789,829672745
060312541,060312541
809791234,809791234
691143655,173522942
296510006,945543689
003296175,014397017
650172430,831527945
069690570,069690570
037399623,080163122
143548100,143548100
033333109,033333109
080643758,069910297
077676997,133369210
803882299,113206135
003937364,003937364
076099282,076099282
054770474,054770474
079375431,049316284
400870870,884076290
020493789,620004408
829689608,081326331
074524513,003523636
946459583,078661222
473085124,468535690
315584557,080570297
041968306,036113871
402010318,007146897
018959889,625221820
034780279,034780279
985565651,163205300
001326495,002081396
449099878,332598577
003396256,807742606
098414659,098414659
066469933,066469933
962965406,079787267
690558747,788369192
808542401,808542401
300401218,119500556
180567232,046584991
196884852,196884852
966658416,079151657
079668759,969483143
079358069,078618008
690535307,692370635
650611585,918456588
019900641,019900641
004868105,967271268
347566395,001230762
828237789,044922335
020670741,020670741
080381420,044316312
080017815,080017815
035345750,035345750
967697686,069628088
080643613,117144515
003027539,122804933
008908956,008908956
086976214,079861855
839387966,839387966
211335941,233170864
400104357,274234566
073524563,073524563
079832075,098499569
275258549,792454464
093373694,026147285
081238827,963900878
238980408,214482031
752607395,616697426
151010675,151010675
965049203,965069227
076663889,076663889
650138746,165104469
188905041,009632565
003109444,003109444
117111361,944147164
181192162,181192162
985596906,080470195
053343976,089521934
751659442,788009405
796514466,039992516
074204470,074204470
005318584,942786666
072051394,797430915
650574663,871411532
230790719,938368834
081161936,173490459
315653274,080955366
690539325,075416393
065320400,102231227
024744476,079754547
404248536,828307871
080988180,045827318
079866132,088118443
404248536,002560746
003778198,024830763
828237789,014167995
002537595,807391511
739980787,117450412
001307081,002144145
054554290,054554290
160831723,160831723
098877053,010375024
161906193,808973882
128270142,128270142
001408673,079415560
071549000,027491840
090540258,832934041
796831217,796831217
009127663,051624070
650425929,860186085
968510375,968510375
078502849,078502849
161906193,014057606
035229882,091986179
039976196,799825455
080206844,962472028
988538773,143696495
030910822,143533037
551049732,877200345
806256132,861000909
079760811,079760811
161906193,152251062
022694454,022694454
796929313,872684803
080988180,626128636
001316827,081329183
080203865,080203865
161906193,031829125
650425929,650283737
008039641,079181456
079958254,117561710
042803536,042803536
013999342,151051757
144246253,048682157
001326495,758967652
077626729,606899110
081176579,081176579
009094301,959347972
544470989,544470989
315653274,019684530
081858003,080737501
790168090,044054938
001964634,007938496
832701960,080508656
081310444,116707966
858569387,858569387
808898381,848073826
019154850,019154850
245141858,196603781
079014221,178631966
315584557,013547657
536025000,106852549
006154595,006154595
947381554,182959361
480259820,963856138
222495827,796608123
115170060,115170060
797063526,079486545
117442518,608534629
019930999,464038373
116911357,021403765
073134579,014898312
009593620,009593620
987859923,024141114
001338912,078323624
194873139,945589711
090631412,090631412
079704682,079704682
825080096,002329456
484506480,188429443
180655748,073460941
787047901,782279541
097020739,080890141
347566395,833490464
650574663,675469976
053866661,022897587
968978502,968978502
785961046,785961046
006421325,051336031
110376014,789520553
079861876,079861876
056042997,180065331
004868105,004868105
007924756,055933313
491425296,500651871
043990498,043990498
064467962,064467962
067057521,015311823
073128597,075124495
079484913,079484913
054554290,155914674
485609796,040563269
223872762,338336589
080271544,080271544
001344381,785047999
001307081,542797928
831584870,831584870
065969375,078493740
004501193,004501193
024736733,055750020
097537435,114066140
005309844,884756263
077900207,963514299
084963177,108757257
790330013,116984497
480008226,482242971
011483059,941955809
828237789,248441727
080988180,080691254
013549352,013549352
005061273,017996145
101835833,101835833
177127834,116752909
130393494,130393494
210160321,002326734
315954487,960670297
054554290,106752921
006421325,080858697
464217736,557223252
242520248,112796581
031863249,031863249
071723084,071723084
004162038,009940741
009095365,007707676
122400088,122400088
260660755,603911301
043067362,043067362
078527372,077744035
080398018,135619414
916921919,189630168
006120513,006120513
001326495,829084552
186816989,071523823
006944334,056576507
613009687,838445372
177070794,080057170
150210602,078591072
315034629,323033480
825636988,076581768
023392520,785398728
650083371,130659993
117178941,080964181
210300901,807848713
339254560,439962157
529297217,053034873
066390143,032044577
131747628,131747628
180655748,073425951
044760098,045082633
074172719,064849541
480259820,079275664
877279828,081267474
961594343,057555484
985565651,080146623
001338912,079870298
544658503,527809171
536025000,009443064
006253835,080483672
490014655,080985009
035062403,087906680
879941318,879941318
032531241,032531241
274603604,131568396
068835099,068835099
449044063,449909329
868359071,868359071
315034629,117039319
681494395,883128204
808245794,080033461
073133571,965779528
656112596,658833194
039976196,009518286
073134835,112890020
091163998,091163998
838179638,118919245
071863260,071863203
965444230,965444230
790168090,144280088
932729619,932729619
197468465,079449045
966817975,803486393
041002973,943321141
801153628,801153628
743395329,061369083
117053872,081241078
202092094,078482060
011771664,011771664
918629361,675596622
862179079,830397282
876542077,079819927
650738743,078868278
078756685,078756685
650338999,650459006
077817450,077817450
118069611,118069611
802027615,802027615
001326495,985052076
057795122,117366932
245141858,986019757
092815364,078525694
071753982,110443561
865420900,621516145
041199639,116930412
912480175,626554844
615102303,615102303
080183696,010599861
073067480,073067480
098877053,962683249
300588039,360192929
074665530,074665530
161906193,800147147
118380146,830767898
315841403,002417327
915629434,650537058
784379745,784379745
001338912,078321727
010915619,010915619
032313694,158233937
080084385,080084385
690538228,041877817
600029649,840054118
001326495,989811526
140725735,080705653
075256305,004062776
042250712,011548177
080090757,080090757
690598032,969866446
009118290,009118290
080865502,071227289
097537435,963972166
878304849,105012467
112358432,072881824
117447087,078737840
008479388,008479388
831504621,831504621
967697686,194918876
797866969,797866969
009138033,079921127
060469406,060469406
116982084,064722904
053646875,053646875
277073219,272606430
078540805,116991706
006471700,019923228
055300578,055300578
624280090,624280090
690538913,958183808
315034629,626020197
315034629,187124755
100679096,833234219
650372951,650372951
005141346,005141346
004305215,169228728
118359178,795506992
077118982,077118982
650220163,826774775
142363428,009161727
001307081,805887986
658841050,658402052
097537435,152846333
032310407,090974833
060469406,927408919
007124357,108454760
093725133,093725133
117768310,080090642
090540258,090540258
503020385,005152178
001307081,400345889
061214697,080126754
315584557,300206604
081067997,160356114
091914676,091914676
316126754,316126754
315034629,314947622
600029649,824750777
081469572,081468817
075495937,075495937
075586057,075586057
276276904,624244349
080162853,080162853
939696493,939696493
197869980,197869980
079497681,079497681
007901598,960642762
183282128,070572912
690538228,313270016
002331536,967358115
561801492,786622597
071284913,071284913
144735198,144735198
064647688,078807458
001326495,883534067
142363428,969232102
001912864,180438913
161906193,781158399
195029723,195029723
079805703,077849071
042000273,006743229
690538228,057893975
007409550,007409550
001947068,839212230
967697686,194084547
007011306,036200858
071344167,071344167
341367736,315974691
985715501,223952408
001316827,071816727
145588013,145588013
077781706,077781706
316067164,037688611
085370153,085370153
080865502,026371067
079498501,170787530
690546163,001853852
109499563,017594530
097537435,964768100
001344803,119126845
098877053,009230244
530732460,530732460
086017146,080334861
898158925,116587901
006061683,006061683
039976196,785800020
053866661,147629948
078413703,790428754
010664329,010664329
021894238,021894238
116814324,036105593
807437553,932611189
117831456,827811626
119253177,119253177
808837520,808837520
077759405,609373691
659222160,117007170
074524513,058300578
191077671,191077671
985583216,007746469
810939686,055263198
041188822,159439751
006147383,784885550
538473091,152349742
080035630,080035630
155348113,025412417
078748558,078748558
081235569,107904591
079240124,079240124
001307081,047557489
783980345,613030548
968126888,809804979
690546163,400344443
073132177,792734162
001408673,174050377
001288497,174201137
001307081,878046358
690535307,006250583
001211952,043690812
009138033,183282862
041544081,008880143
069687242,793752697
554381876,117711511
007004745,007004745
081211748,079834275
148177439,058003734
150596716,079509111
238980408,149372109
044387793,557404386
001326495,780521949
966276164,966276164
005146311,312520353
965767838,075074971
402167592,650490118
985565651,117235220
042000273,928731889
315584557,091164590
074758350,074758350
487017055,807144527
144196354,144196354
079832075,078394591
058902008,025754388
305599862,036873341
009269445,079084241
001307081,063137772
117357709,117357709
002257350,002257350
110443595,110443595
412046679,116608503
002484665,002484665
001326495,936889401
001338912,051687086
131173010,131173010
344069638,079920868
080294355,080294355
021038799,020907341
040372427,001907232
097537435,054523635
145588013,148515737
066691122,012882358
063587745,063587745
078693230,961418878
202676839,079779850
183470066,183470066
004996005,117159598
147326540,080265475
274300938,627984446
650425929,650565703
001933324,001853050
002206183,829769731
276276904,062801407
650066939,915628612
066302753,066302753
147830830,080408849
073131823,803096619
072933393,626906937
690552690,198351103
064117963,064117963
010071764,010071764
604061267,023234771
035364249,035364249
178744632,831037226
066302753,185054723
001180207,079086400
827143533,827143533
532338636,600077101
650172430,078781140
791893782,078544194
603631326,102913878
690536693,057475246
529314619,079988623
053866661,012481019
963845136,967368825
805730178,006254312
003256088,149223286
062761671,968854286
042895680,042895680
625107896,103056594
690694773,150554335
485609796,644903999
042915991,020271826
600029649,098342061
420792624,420792624
119263747,119263747
480004571,315869123
400870870,094866142
613009687,003582140
087037362,102238557
033305264,012737843
010520674,010520674
556967347,556967347
001307602,079233157
482250297,482220311
005146311,604719430
041294109,104129809
003001070,808350383
068662618,141420203
042939447,042939447
918620324,079229051
007909278,007909278
080288774,080288774
079237988,079237988
185049848,115350605
071549000,133774844
364319322,364319322
253552681,961577439
001307735,001111103
402167592,542812040
080248650,078325303
096962261,005381660
315034629,883524514
985596906,081031020
831560578,081098992
238980408,121194968
315034629,081503071
161906193,020644295
150802932,150802932
805730178,003752693
480708874,842083123
151340049,151340049
078721472,078721472
650055882,862383163
079208849,079208849
087037362,021318348
530148055,080220084
318099009,083629927
009584210,009584210
714383650,690548318
021240171,006743589
828237789,618890289
288339836,370088959
615064669,079971345
088764295,088764295
650066939,078660098
275260909,021674213
003133790,780036963
071836936,071836936
047684840,022995070
057123192,073724262
001288497,785135562
161906193,083364971
079634364,079634364
001288497,090021668
001338912,105782256
600029649,184150258
033305264,033305264
545280997,529131725
650076243,650474468
650220163,675593269
080211920,145132804
315034629,079117105
114152184,114152184
067373258,010249321
402167592,370156507
650212215,677318200
007173453,119122302
020614637,807201207
077815397,077815397
276276904,080647546
650840940,650173537
072722903,016830858
832942986,832942986
075769000,075769000
032447047,101498994
421294136,006463333
752309575,753617638
009127663,040296069
210160321,214057671
315200014,613578335
006221808,006221808
861422434,213137276
133184171,949273478
118359178,118359178
625122861,078841708
001307735,049790236
872672477,117818373
042915991,127801470
692884265,161339692
961594343,079445448
858999485,858999485
833250017,859035318
011991874,030193200
825048127,089272426
943922021,943922021
071549000,044151335
005278007,005278007
001338912,078323555
054554290,001705110
310719799,078828912
315653274,964010383
011780657,011780657
784379745,861149248
650138746,080334903
063019954,063019954
827769951,831007310
078423447,078338760
016073972,032640010
080143875,080143875
989046313,079136129
068985480,787045418
016763721,016763721
025460908,080855501
777275421,078861485
277073219,396133998
007922888,826939915
561180396,079522000
248761249,248761249
858360192,650644136
260062804,058521619
078527372,080594579
009214214,964294099
022472468,117916814
072879760,072879760
210300901,021679448
195166624,195166624
687897470,001993265
122289549,122289549
003296175,949498117
196687362,078742335
677194186,650348852
675923163,677236695
002238863,002238863
097020739,079214304
806774647,806774647
003245271,092778315
783783454,783783454
007258908,175622984
862128535,918608365
042250712,078732894
001969443,879176188
112765909,023918115
080557454,079875617
400104357,286080408
915834105,725076298
420718322,918601238
102005451,102005451
116752679,116752679
480667059,080309413
985575093,364567615
884397324,062233077
090696071,001040138
001326495,022358811
275466589,079901966
161906193,039807318
481320414,137538224
092815364,092815364
001053610,868899907
806345658,010081776
229534409,364232350
081832388,081832388
161906193,078749461
071753982,075604707
618751929,618751929
079253134,079253134
815553181,604260448
081221398,081221398
421629452,614875644
079929405,079929405
985565651,964461607
071753982,622125110
084963177,557118312
109842419,057747630
061552123,083379198
040772527,080688048
800014821,785307609
047755871,047755871
161906193,828594742
650082092,968961354
480667059,480918515
097537435,103283375
342249299,480192579
048192892,025740668
001534833,046521560
042803536,080165522
144628310,080068311
545280997,653878256
985038444,079887650
387451045,828557871
623113990,623113990
825636988,031876456
060525151,060525151
690552690,078838813
222495827,783880354
001338912,062911292
056354640,056168214
009214214,878970300
038310199,167254606
161906193,627064850
079642717,603184490
045010253,797944261
044002930,044002930
677194186,918596206
041294109,079438357
061802526,196440606
081238827,831227801
065933103,120491196
830397030,830397030
073133787,006764240
834367919,834367919
068899806,068899806
072078199,072078199
699489765,014119940
690537790,929874634
111029179,095757573
929538999,061397845
173570271,105876016
019969212,019969212
167232888,167232888
333247083,332430201
690543319,149403011
001307081,606111821
064780083,064780083
161906193,146626275
081030372,081030372
004078374,003183451
915629434,116943196
042250712,825345429
012325543,080861218
985596906,006261481
042916627,042916627
787524586,060133758
804413250,804413250
012729476,072701832
400870870,610795635
078481593,117144560
222495827,080491096
008256364,061756185
071753982,081144461
238980408,034062104
079666928,555564293
080524375,797903197
147452275,147452275
690539713,148585441
020790895,020790895
626683630,626683630
001423631,110082968
961594343,097310776
068985480,068420483
041064767,041064767
110376014,081172305
650082092,078728447
078458370,078458370
117063457,080724064
423792808,017774071
079479503,079550865
967697686,928409127
224270867,080509943
862257719,877222115
915000087,918609236
073133571,037077499
078689619,078689619
001408673,117475450
037559301,037559301
042646877,791818008
148177439,068756204
080511774,080511774
079878457,079878457
074842121,074842121
485273879,066493292
161906193,070501002
006249189,006249189
316963271,480008890
864411223,079521929
019716773,043340907
159735711,968981675
238980408,036237628
217400615,037973238
650119498,833246890
001211952,079219035
080064631,080064631
867704355,083085274
080988180,080151822
184763290,079284361
650119498,049265333
080243260,079217635
169508871,169508871
056973379,056973379
039976196,968084785
056556923,080805631
815553181,166635826
001326495,004047838
161906193,071812009
807182720,807182720
650082092,650918514
690538228,986017670
600029649,786906581
690570064,783309037
080333866,024186197
606977783,606977783
360682249,360682249
024965043,024965043
040772527,040772527
650172430,650456002
088111963,088111963
829859425,081046957
001053610,611930244
139562375,139562375
068744457,068744457
028349512,028349512
260660755,067245550
007400724,030815885
985573086,896650210
929327195,073150963
061081477,061081477
650066939,677605851
221303959,825239213
547696851,079659635
003970878,003970878
031734861,116981709
003245271,001085158
339254560,440886261
161906193,050727238
150596716,782974257
001367960,933827128
003284353,003284353
074608977,074608977
858480932,101277436
075068189,075068189
092962869,092962869
338578473,883457061
400870870,081337639
009138033,828039326
001307602,828079918
862179079,812915445
080226115,080226115
009095365,117513135
265544028,399026934
221303959,018526807
068968734,068968734
796929313,105815356
989046313,050990324
161906193,087244477
056088469,080995349
001307081,080236951
071753982,111809011
650574663,650574671
001326495,827731089
690540711,076074362
808572965,076245109
080524375,138790915
444214506,139606136
658841050,658863394
001408673,052207982
080988180,835508276
033231785,033231785
054554290,831255844
079671739,001415389
005146311,001728059
054552682,054552682
161906193,102112203
238980408,123992059
963635177,962170390
182971879,117035439
315034629,127769128
102530326,018528578
185049848,078284974
045389988,045389988
095761132,095761132
069790426,069790426
829589774,080047537
080015267,080015267
003250685,007134919
071476519,071476519
828237789,243944050
245141858,059234042
194883393,927681726
005146311,344276063
759154214,119789191
861337265,918607727
859776465,057954067
001933324,120811703
071549000,027856941
080124165,080124165
305394157,024262469
001326495,030606222
650452522,677604412
012909560,012909560
548374426,079436646
650138746,650517571
862179079,968833298
169417735,169417735
481357262,103722955
851259507,851259507
066988669,066988669
139691877,041358615
402010318,081288741
490831293,055861874
037233459,037233459
001307081,038978363
490500034,792283405
079151203,079151203
001307602,032133769
828237789,829672687
159997535,116701044
840067388,840067388
650138746,916940208
017730458,074529819
986050800,659186902
041387846,833150506
117178941,872938600
654666312,654019884
045517991,045517991
008225658,008225658
723719865,113634187
060976008,079476503
092527597,092527597
001344381,068693167
009657602,073507738
318099009,812579472
985687323,065591187
097537435,108672106
074368911,033754032
964038004,020642186
220341108,112179513
230790719,794325824
039277590,832820588
190592162,190592162
600029649,129134503
161906193,040100786
006088884,622105013
985678642,799095336
041188822,135135221
079214973,037349998
135798580,135798580
097537435,048696421
072051394,080793798
656381605,658828116
600029649,884075235
625107896,784202355
305599862,311359009
739980787,626460240
024744476,033213623
080988180,080475340
784143778,784143778
081189304,824893671
985583216,808402890
137572269,068966431
327036034,808605919
078831383,078831383
831824441,831824441
800014821,804087794
315584557,840771732
186328670,186328670
117693100,117696832
962923947,843913216
006328769,006328769
947484713,117447281
916921919,079469141
006147383,013417934
690538228,117679665
006147177,010600563
690538400,117361041
480008226,937189173
007915713,007915713
690597083,154542252
009589938,009589938
179925722,179925722
055986020,055986020
342753151,612048330
003133790,167922525
002554459,031644102
625107896,839830713
016329513,016329513
076221159,094112141
324661834,078526856
690543319,131489882
078644268,078644268
079720799,080249992
001211952,097622153
806345658,080547195
985730598,019652500
801073206,801073206
041367053,809920531
009232752,031481366
787659460,613174684
520026014,038023805
339254560,907154959
423603252,003540958
072051394,793745675
654606409,545391443
005373089,042405446
150596716,144616641
825078165,023569924
024771717,024771717
315653274,002397347
001307081,103021940
004544862,009182713
884789132,884789132
985596906,835465063
081260671,081260671
832743756,128385585
076572965,076572965
064294817,148407786
115617529,115617529
073862773,962404922
021717889,617382395
545237989,544338970
011038762,011038762
081188016,045136884
071695183,006134770
315584557,079349769
041485301,041485301
230790719,081032904
959338336,959338336
832531524,832531524
485609796,956692180
739980787,943130096
077817450,844896290
480220779,078309661
480259820,834502697
050594019,050594019
177667227,033124128
114337629,114337629
485609796,136202418
876542077,097916506
116932004,079417245
117684369,080860446
985575093,078846912
602478257,080083910
650119498,079763718
079162757,124219929
085668598,183195924
600029649,534942644
003857328,010720314
113893937,868374377
988298840,604063016
001211952,066105274
015574762,079212680
020614637,078774659
809497592,809497592
002835338,002835338
080295725,080295725
619467285,101004964
130201965,004163390
600029649,137465386
387451045,831275180
650219132,105807127
690541388,793189817
614888931,614888931
058006537,965430734
117542494,676159830
001326495,077957261
097537435,039587455
054554290,070735979
047950351,117443103
088111963,072611140
808064724,166506142
691389869,942206335
315034629,341081414
007400724,076102305
080301756,080301756
001307081,026788883
796770829,931390178
078685446,078685446
002017440,002017440
161906193,093244900
985583216,801535787
079633626,796919061
116982084,116982084
076113240,076113240
129218355,129218355
013308119,147418859
840556351,840556351
060942080,011982337
198099728,198099728
501431022,080598045
149515913,074450750
006173082,078668696
371579858,081047394
074615394,028157077
071549000,808332407
005143987,860135016
514590686,085492338
739980787,275857012
078835288,078835288
874102084,226503308
915000087,918457644
985038444,076220016
078524610,117007580
861010742,117757676
042250712,071613954
039166263,142889828
861010742,861010742
985038444,009471603
211135959,963269969
080988180,150982189
060345949,024993499
117693100,117696873
116904960,788568384
044042806,117196528
215576498,079487962
329058502,053602066
046430013,046430013
046004081,617863071
650224736,862497174
053745303,027801830
049649395,049649395
001344381,626887053
966817975,022320944
161906193,114115228
072203987,027934029
117759577,021019620
657667846,658871159
190753897,190753897
069383529,069383529
002492122,002492122
238980408,595295577
079243752,079243752
041544081,617086384
068119601,068119601
690598032,066287590
175699565,117020336
001316827,093163560
787288690,787288690
650552032,135502719
117178941,627469919
064437304,064437304
001307602,078524918
079633626,139805001
045376449,045376449
072459266,806345617
069909331,069909331
043440601,088913732
230790719,065910701
056667975,790888833
935102277,174388715
003403953,843914321
003403953,047513981
161906193,006599913
081832388,809048960
078481593,622025229
006250740,004265302
181058215,827267993
004868105,016762362
098257033,098257033
962508433,962508433
967697686,830066143
159621697,621767821
068552207,081270898
116880195,835513529
045207552,045207552
177667227,791528623
985596906,078351377
001729375,840936660
078801621,078801621
081373036,078651591
065524738,034213704
116904960,062162144
985575093,028814367
650219934,920635096
480667059,493010524
001288497,117098404
083819404,083819404
650172430,918591058
042915991,785717828
042000273,179832183
600029649,614039840
040375834,040375834
600029649,825896603
150908853,150908853
117403674,838082055
624341681,023598378
164916913,001367846
600029649,675945320
985565651,097722284
030798441,030798441
103244773,946014375
126911291,080944571
161906193,039208041
739980787,068477196
088339767,088339767
066209610,066209610
079363531,006989008
117542494,650391548
946776036,946776036
916178392,103968850
075295246,075295246
001287762,096189337
054793658,002848211
052226800,146133884
096413786,096413786
006421325,928336809
075313452,075313452
480992718,006972764
800014821,800014821
098877053,021632229
011230315,011230315
071714067,071714067
080869484,832971134
202151627,144922846
071660837,071660837
079162757,079162757
278153549,626966949
117127269,964778299
507091739,042454228
021522136,021522136
615502903,615502903
046177341,102463866
066688342,145601659
342249299,989299516
116902386,116902386
004461406,004461406
847498938,079843765
211135959,809302719
074620170,074620170
551163293,059175872
131944501,131944501
051778462,051778462
079503880,832395235
128576977,099981040
828395447,828395447
052032418,117363794
102674629,612803184
088805734,170424733
001292192,039856765
131674371,029248114
959691809,080237156
045761095,079218240
075754036,075754036
238980408,167380711
079807440,012921818
111114877,111114877
917261950,078406254
187824339,187824339
001307602,790268031
080184094,080184094
030434567,030434567
006173082,024108643
650393684,620826755
305599862,787972124
001288497,080829806
917261950,650435873
117178941,045702407
966427879,073964330
929538999,929928018
400870870,079695001
002356900,002356900
739980787,262600765
007400724,028123680
175027507,175027507
081370334,081370334
102221942,083235549
370053142,060492923
985027753,090653697
400553756,985084409
060525748,060525748
649810819,600093611
879833903,879833903
484519731,106609233
111380205,079793247
078578844,078578844
029855640,006259501
012043055,005270527
690779244,009637591
985038444,079708982
081858003,081858003
690543392,106557978
985565651,798275046
084963177,084963177
186885687,065533796
043008317,099114154
220642967,986030998
318099009,007134091
985572607,056067293
690546460,170715879
221303959,019002182
117542494,676199117
690538228,988980314
005373089,175239677
790387927,790387927
001408673,135727241
107059926,117233232
224164005,006477061
079503880,832394733
003483617,003483617
001326495,004954111
060976008,079284725
001307602,005174339
117127269,137657805
010610681,010610681
690860267,148961183
600029649,022629579
058658418,079902083
613541192,613541192
080988180,152791026
001338912,078321758
985565651,117439400
874102084,676257570
117542494,961646440
557201394,557201394
815553181,963573444
011567735,011567735
400950630,461743002
180655748,179328661
832021674,079112310
211127036,789996022
170404560,074573932
690535307,051239960
825636988,076569144
096997515,127205487
033305264,080509975
102530326,102530326
828237789,440438790
221120676,147903736
006249189,128106353
042000273,016568851
086930492,086930492
807437553,807437553
946808136,946808136
021717889,026788685
161906193,196664887
061552123,783265499
154345479,080105993
038000253,038000253
305394157,431207075
006173082,218829455
961959629,089889770
690536024,006847801
130884695,929922839
781613492,148230662
161906193,116830302
038912866,825292100
006435887,006435887
805619681,805619681
006253835,006253835
097537435,188557102
404248536,078504884
711202270,002033710
315034629,825300994
677194186,650478121
829504864,805600439
492604379,098014048
611641312,079940150
333283757,626128623
690541388,078303023
128576977,128576977
066158494,066158494
815553181,061669189
196031553,074590969
650172430,146974886
947472119,947472119
916921919,080445980
533894798,601081651
807613393,807613393
090910639,079105071
623824013,623824013
080333866,962478579
221588849,564165541
948185459,078796406
001534833,791808363
023464035,023464035
001785542,557214137
021717889,058211826
484775502,480278696
008287823,008302341
110376014,019716729
503292773,829888606
001338912,078321823
690536875,114168131
032365882,032365882
029095734,028620904
281938431,029062325
985678642,613214824
055359970,195556790
110999054,251086799
963845136,963845136
962892019,962892019
097537435,012368228
079656178,080804485
001502731,001502731
142363428,080016528
080869484,020593403
041544081,806987165
078746822,078746822
677194186,969377675
544713352,018927392
009214214,069220285
040705659,040705659
352355926,362665353
001338912,079870537
013622931,013622931
006966865,006966865
055720305,055720305
829985857,829985857
542977621,421265144
093770816,093770816
829452689,829452689
347566395,117052578
132286241,132286241
107059926,107059926
078382104,788104672
650425929,677318665
659207810,650762060
081018685,079436434
915664486,863182240
006090153,006090153
077758407,077758407
739980787,086723285
929228021,929228021
680107238,079111820
079891851,929332708
072459266,088214390
079673050,609244454
915629434,916488547
081373036,115075475
260062804,615191186
079345019,080484759
968104302,117116110
278153549,123403433
489570386,080017889
378636133,080452111
815302602,117043941
805619681,017700027
080869484,138628008
052034334,025569590
783425254,080456034
001307602,001307602
485609796,043838424
015191316,015191316
078293560,078293560
210244596,806666970
161906193,005552666
017420550,835869749
080697551,080697551
068570936,068570936
027223377,027223377
222495827,034378278
714383650,694877825
039336490,039336490
690536875,025066358
861422434,614864077
968170709,066327305
080988180,830902933
023751188,966968898
124371951,124371951
557562951,064307671
072498132,620150714
079520631,049218195
961953304,961953304
072659238,073590231
663939523,421303775
370246301,331334909
170112663,170112663
260062804,086785110
017730458,078422749
080869484,826977121
626238844,626238844
864381145,080151532
048854738,048854738
481357262,298229634
008225658,968003785
392332032,078000744
201985504,362555302
161906193,824835805
117403674,967037672
879810109,879810109
032310407,171562049
301440546,436796809
037399623,025094859
238980408,428406722
067373258,957018427
041544081,184309128
032376709,032376709
003387891,030417679
041992728,041992728
987859923,179308267
097537435,099985756
001910777,079736667
215576498,078860999
966817975,080156275
224985139,985036175
180655748,001371504
004193103,045313673
071549000,079439471
004413456,081116690
480848621,808446087
437487046,431189117
044368413,071271951
305599862,586793291
073134835,117239433
009584210,930573899
872589211,076986983
076438621,878137389
003551624,117039830
126911291,068911213
001271188,001271188
315584557,964475045
075705780,078617335
601279037,079718512
086783784,086783784
079520631,028462713
316224484,128968737
117542494,965542777
109267898,100713168
480708874,802687335
009214214,069125441
069691967,069057115
867704355,053479598
347566395,946499746
485609796,013238480
690543319,109493010
001307602,929599280
005146311,078539510
858949204,858949204
184805166,117983412
650972990,860120472
600240238,079378421
117048781,117048781
071988265,071988265
071549000,967798120
339254560,542848580
222495827,074159310
933587826,825672884
067006072,069316271
957126931,963114512
485609796,300529422
378486021,825082506
029420874,029420874
153623137,050579217
069885374,069885374
042915991,010543221
025460908,626477939
117442518,044611569
420557936,421297606
005146311,205087968
042535740,042535740
739980787,154614296
191988633,078450878
884642344,884642344
094825893,094825893
078281200,005320536
006106959,168165814
032796746,032796746
024744476,008254708
068126721,824700348
130201965,007138183
315584557,023648251
690538913,116975565
784121725,014565639
002277481,079857461
073037343,073037343
071975775,071975775
711202270,068605067
786563036,786563036
020369745,020369745
753970933,756003745
082504358,082504358
400870870,134140602
926678491,148189517
025460908,017246562
080333866,962972761
006471700,039592774
142363428,080682576
253282701,080400645
008876078,008876078
189165736,835024485
690538913,065449913
101596310,033097374
220866432,968063102
117344802,054120571
078624812,078624812
790802086,085688572
222495827,150715043
058608076,119520661
066029117,066029117
933296568,004406451
001288497,080385754
400870870,805823523
260425986,266108240
117567572,117628155
117542494,650438158
557683740,557663236
315000554,071014385
102170305,790127054
013936466,117090286
077110021,844252549
268412078,574139809
832021674,011964351
001292192,014383091
480992718,062491980
080490885,019599644
074676560,138925206
441343228,437723684
078668456,078893750
464246750,056570085
714383650,175905434
007431505,963925859
078245503,078245503
557796010,687966986
105300446,032138203
361516370,132296039
001367960,109464375
015155849,015155849
081238827,827748190
739980787,608823360
490014655,040713641
085845147,023230431
130884695,130884695
071180145,071180145
001307081,160159638
133184171,079731884
133184171,799950329
131674371,162176262
072514060,072514060
109841561,109841561
073749640,073749640
948185459,967073586
185049848,117649816
536025000,167081038
968374814,080928139
275321842,267941768
132016168,798817599
007797314,148863876
080156098,117558681
342249299,147227730
117063457,801038019
001307602,010551716
772601654,772601654
400950630,460021629
238980408,117213383
325704955,022946007
041992728,013892048
